"timestamp","pid","role","cpuPct","privateBytes"
"2026-08-30T20:32:22.9596724+02:00","23272","crashpad","0","2916352"
"2026-08-30T20:32:22.9596724+02:00","29408","browser","1","53321728"
"2026-08-30T20:32:22.9596724+02:00","13424","utility","0","16707584"
"2026-08-30T20:32:22.9596724+02:00","22008","gpu-process","0","214872064"
"2026-08-30T20:32:22.9596724+02:00","30368","go-host","2","80793600"
"2026-08-30T20:32:22.9596724+02:00","29976","utility","0","9314304"
"2026-08-30T20:32:22.9596724+02:00","14732","renderer-unassigned","0","156729344"
"2026-08-30T20:32:22.9596724+02:00","29156","renderer-unassigned","2","327983104"
"2026-08-30T20:33:23.0781372+02:00","23272","crashpad","0","2916352"
"2026-08-30T20:33:23.0781372+02:00","29408","browser","1","54562816"
"2026-08-30T20:33:23.0781372+02:00","13424","utility","0","17891328"
"2026-08-30T20:33:23.0781372+02:00","22008","gpu-process","0","225865728"
"2026-08-30T20:33:23.0781372+02:00","30368","go-host","3","82108416"
"2026-08-30T20:33:23.0781372+02:00","29976","utility","0","9314304"
"2026-08-30T20:33:23.0781372+02:00","14732","renderer-unassigned","0","151982080"
"2026-08-30T20:33:23.0781372+02:00","29156","renderer-unassigned","2","471203840"
"2026-08-30T20:34:22.9659905+02:00","23272","crashpad","0","2887680"
"2026-08-30T20:34:22.9659905+02:00","29408","browser","1","51712000"
"2026-08-30T20:34:22.9659905+02:00","13424","utility","0","15491072"
"2026-08-30T20:34:22.9659905+02:00","22008","gpu-process","0","216776704"
"2026-08-30T20:34:22.9659905+02:00","30368","go-host","3","82497536"
"2026-08-30T20:34:22.9659905+02:00","29976","utility","0","9314304"
"2026-08-30T20:34:22.9659905+02:00","14732","renderer-unassigned","0","166715392"
"2026-08-30T20:34:22.9659905+02:00","29156","renderer-unassigned","2","343642112"
