"timestamp","condition","pid","role","buildSha256","distSha256","buildStable","gitHead","licenseState","licenseAccount","licenseConfigured","scene","lmuSession","cars","hygieneForced","foreignProcesses","publishable","measurementMode","systemWebView2Count","systemWebView2Paths","orphanEtwSessionsStopped","gameFrametimeValid","frametimePublishable","privateBytes","workingSetBytes","cpuPct","gpuSampleValid","gpuPct","gpuDedicatedBytes","frameTimeMs","dropped"
"2026-08-30T18:16:22.2674139+02:00","A1","300","browser","83cfc4cbe25c176887bff4b19001f53f1fef12088c36fcd8bdae2f7b51a40722","7e95fb08f9f55d14835ffb681ef9aa02377b0bc9becf992c550fc217eb09f12f","True","5b8cfd5b2ff61f537a23eb91015fb15aa8afb1ac","active","authenticated","True","Spa práctica WEC 2026, jugador en boxes, IA rodando","Práctica","18","False","[]","True","full","6","[""C:\\Users\\isaac\\AppData\\Local\\Packages\\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\\LocalState\\EBWebView""]","[]","True","True","45735936","130301952","2","True","0","0",,
"2026-08-30T18:16:22.2674139+02:00","A1","8896","renderer-unassigned","83cfc4cbe25c176887bff4b19001f53f1fef12088c36fcd8bdae2f7b51a40722","7e95fb08f9f55d14835ffb681ef9aa02377b0bc9becf992c550fc217eb09f12f","True","5b8cfd5b2ff61f537a23eb91015fb15aa8afb1ac","active","authenticated","True","Spa práctica WEC 2026, jugador en boxes, IA rodando","Práctica","18","False","[]","True","full","6","[""C:\\Users\\isaac\\AppData\\Local\\Packages\\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\\LocalState\\EBWebView""]","[]","True","True","71143424","116236288","4","True","0","0",,
"2026-08-30T18:16:22.2674139+02:00","A1","15408","utility","83cfc4cbe25c176887bff4b19001f53f1fef12088c36fcd8bdae2f7b51a40722","7e95fb08f9f55d14835ffb681ef9aa02377b0bc9becf992c550fc217eb09f12f","True","5b8cfd5b2ff61f537a23eb91015fb15aa8afb1ac","active","authenticated","True","Spa práctica WEC 2026, jugador en boxes, IA rodando","Práctica","18","False","[]","True","full","6","[""C:\\Users\\isaac\\AppData\\Local\\Packages\\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\\LocalState\\EBWebView""]","[]","True","True","9293824","20963328","0","True","0","0",,
"2026-08-30T18:16:22.2674139+02:00","A1","13980","crashpad","83cfc4cbe25c176887bff4b19001f53f1fef12088c36fcd8bdae2f7b51a40722","7e95fb08f9f55d14835ffb681ef9aa02377b0bc9becf992c550fc217eb09f12f","True","5b8cfd5b2ff61f537a23eb91015fb15aa8afb1ac","active","authenticated","True","Spa práctica WEC 2026, jugador en boxes, IA rodando","Práctica","18","False","[]","True","full","6","[""C:\\Users\\isaac\\AppData\\Local\\Packages\\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\\LocalState\\EBWebView""]","[]","True","True","2461696","10375168","0","True","0","0",,
"2026-08-30T18:16:22.2674139+02:00","A1","29976","gpu-process","83cfc4cbe25c176887bff4b19001f53f1fef12088c36fcd8bdae2f7b51a40722","7e95fb08f9f55d14835ffb681ef9aa02377b0bc9becf992c550fc217eb09f12f","True","5b8cfd5b2ff61f537a23eb91015fb15aa8afb1ac","active","authenticated","True","Spa práctica WEC 2026, jugador en boxes, IA rodando","Práctica","18","False","[]","True","full","6","[""C:\\Users\\isaac\\AppData\\Local\\Packages\\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\\LocalState\\EBWebView""]","[]","True","True","192712704","106627072","2","True","0.007846703797873642","120569856",,
"2026-08-30T18:16:22.2674139+02:00","A1","25932","renderer-hub","83cfc4cbe25c176887bff4b19001f53f1fef12088c36fcd8bdae2f7b51a40722","7e95fb08f9f55d14835ffb681ef9aa02377b0bc9becf992c550fc217eb09f12f","True","5b8cfd5b2ff61f537a23eb91015fb15aa8afb1ac","active","authenticated","True","Spa práctica WEC 2026, jugador en boxes, IA rodando","Práctica","18","False","[]","True","full","6","[""C:\\Users\\isaac\\AppData\\Local\\Packages\\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\\LocalState\\EBWebView""]","[]","True","True","54919168","98222080","0","True","0","0",,
"2026-08-30T18:16:22.2674139+02:00","A1","21388","utility","83cfc4cbe25c176887bff4b19001f53f1fef12088c36fcd8bdae2f7b51a40722","7e95fb08f9f55d14835ffb681ef9aa02377b0bc9becf992c550fc217eb09f12f","True","5b8cfd5b2ff61f537a23eb91015fb15aa8afb1ac","active","authenticated","True","Spa práctica WEC 2026, jugador en boxes, IA rodando","Práctica","18","False","[]","True","full","6","[""C:\\Users\\isaac\\AppData\\Local\\Packages\\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\\LocalState\\EBWebView""]","[]","True","True","13516800","40775680","0","True","0","0",,
"2026-08-30T18:16:22.2674139+02:00","A1","22084","go-host","83cfc4cbe25c176887bff4b19001f53f1fef12088c36fcd8bdae2f7b51a40722","7e95fb08f9f55d14835ffb681ef9aa02377b0bc9becf992c550fc217eb09f12f","True","5b8cfd5b2ff61f537a23eb91015fb15aa8afb1ac","active","authenticated","True","Spa práctica WEC 2026, jugador en boxes, IA rodando","Práctica","18","False","[]","True","full","6","[""C:\\Users\\isaac\\AppData\\Local\\Packages\\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\\LocalState\\EBWebView""]","[]","True","True","76292096","69976064","5","True","0","0",,
"2026-08-30T18:16:25.9640313+02:00","A1","300","browser","83cfc4cbe25c176887bff4b19001f53f1fef12088c36fcd8bdae2f7b51a40722","7e95fb08f9f55d14835ffb681ef9aa02377b0bc9becf992c550fc217eb09f12f","True","5b8cfd5b2ff61f537a23eb91015fb15aa8afb1ac","active","authenticated","True","Spa práctica WEC 2026, jugador en boxes, IA rodando","Práctica","18","False","[]","True","full","6","[""C:\\Users\\isaac\\AppData\\Local\\Packages\\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\\LocalState\\EBWebView""]","[]","True","True","45801472","130494464","1","True","0","0",,
"2026-08-30T18:16:25.9640313+02:00","A1","8896","renderer-unassigned","83cfc4cbe25c176887bff4b19001f53f1fef12088c36fcd8bdae2f7b51a40722","7e95fb08f9f55d14835ffb681ef9aa02377b0bc9becf992c550fc217eb09f12f","True","5b8cfd5b2ff61f537a23eb91015fb15aa8afb1ac","active","authenticated","True","Spa práctica WEC 2026, jugador en boxes, IA rodando","Práctica","18","False","[]","True","full","6","[""C:\\Users\\isaac\\AppData\\Local\\Packages\\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\\LocalState\\EBWebView""]","[]","True","True","70901760","116060160","1","True","0","0",,
